ra_deg,dec_deg,z,DH,DM,rd,DH_over_rd,DM_over_rd,imf2_E,imf3_E,hht_lock
225.19224206476704,23.342320143520393,0.9893317505751854,0.238413735112268,1.0,1.0,0.238413735112268,1.0,0.0,0.0,0.0
330.16412611713685,-11.454998733843397,0.8149955469954322,0.23848139587099879,1.0,1.0,0.23848139587099879,1.0,0.0,0.0,0.0
311.28849039375893,0.49178580418438295,0.32143424128682835,0.23821614307919373,1.0,1.0,0.23821614307919373,1.0,0.0,0.0,0.0
78.53143436999565,-20.95352670167038,0.39599999828417515,0.23988924139188805,1.0,1.0,0.23988924139188805,1.0,0.0,0.0,0.0
311.80587506576745,-59.82927484047512,0.15868051622420082,0.23888752808039423,1.0,1.0,0.23888752808039423,1.0,0.0,0.0,0.0
263.07069709365135,-42.87625842887027,0.8631665972697762,0.23859284492933996,1.0,1.0,0.23859284492933996,1.0,0.0,0.0,0.0
100.03150450761402,-35.20996725906681,0.9000206530774417,0.23992077196146316,1.0,1.0,0.23992077196146316,1.0,0.0,0.0,0.0
286.9356791460472,5.8693729700221295,0.24881189848290017,0.2380756199550908,1.0,1.0,0.2380756199550908,1.0,0.0,0.0,0.0
311.47981662374514,75.56571612512722,0.9501205400602165,0.23849418781651668,1.0,1.0,0.23849418781651668,1.0,0.0,0.0,0.0
107.79764242948461,5.821024550421861,0.8789453571586632,0.23985756431632071,1.0,1.0,0.23985756431632071,1.0,0.0,0.0,0.0
189.7351502509069,-53.573182044307956,0.15975788592748288,0.2392750227988397,1.0,1.0,0.2392750227988397,1.0,0.0,0.0,0.0
25.735250384422883,-36.42513556847621,1.1505685759917892,0.2393694028304081,1.0,1.0,0.2393694028304081,1.0,0.0,0.0,0.0
209.9658276543809,1.4734914503484793,0.9914861051351502,0.23870630851967117,1.0,1.0,0.23870630851967117,1.0,0.0,0.0,0.0
85.64630386666232,-37.43641479783299,0.5184579030018885,0.23988324591661825,1.0,1.0,0.23988324591661825,1.0,0.0,0.0,0.0
275.3869125973134,22.11275243269905,0.5203776626163232,0.23804958110817873,1.0,1.0,0.23804958110817873,1.0,0.0,0.0,0.0
62.507389023144924,-7.637353996699521,0.720594103920884,0.2397364938525639,1.0,1.0,0.2397364938525639,1.0,0.0,0.0,0.0
112.58721225027608,-48.25773959492445,0.5382465026330271,0.23982812992554056,1.0,1.0,0.23982812992554056,1.0,0.0,0.0,0.0
5.210811644424109,-19.367156021549086,0.7208576849169769,0.2390139767524447,1.0,1.0,0.2390139767524447,1.0,0.0,0.0,0.0
11.718691778372175,-51.14895609046202,0.40090678807157765,0.23925287318614755,1.0,1.0,0.23925287318614755,1.0,0.0,0.0,0.0
178.81266304632257,-14.807739023617879,0.41492324920857526,0.23927299937230667,1.0,1.0,0.23927299937230667,1.0,0.0,0.0,0.0
168.59251239356743,10.882059830675903,0.15933831472116275,0.2392830583346282,1.0,1.0,0.2392830583346282,1.0,0.0,0.0,0.0
45.96851624129198,-77.66939615906414,0.32606151767312747,0.23942308331982023,1.0,1.0,0.23942308331982023,1.0,0.0,0.0,0.0
92.72250176742857,77.4333850428713,1.0929633160410854,0.23887967253853057,1.0,1.0,0.23887967253853057,1.0,0.0,0.0,0.0
1.1451993455921805,-11.976277409176674,0.2513708208166891,0.2389088132919285,1.0,1.0,0.2389088132919285,1.0,0.0,0.0,0.0
137.18438921369489,-50.89445215361615,1.1670193629673922,0.2397106675422265,1.0,1.0,0.2397106675422265,1.0,0.0,0.0,0.0
207.31431025330798,6.640421386712092,0.2128647756004229,0.23871874403515717,1.0,1.0,0.23871874403515717,1.0,0.0,0.0,0.0
153.82755766186204,-33.45993531026001,0.6553030706716217,0.23963609238781566,1.0,1.0,0.23963609238781566,1.0,0.0,0.0,0.0
300.636845031085,0.4746738186274322,1.1294525467824674,0.2381469680158092,1.0,1.0,0.2381469680158092,1.0,0.0,0.0,0.0
221.9368505076683,29.761036462994866,1.056839002341411,0.2384441481718525,1.0,1.0,0.2384441481718525,1.0,0.0,0.0,0.0
95.79020832405892,-0.9788613103200223,0.6403280830202172,0.23990120834054737,1.0,1.0,0.23990120834054737,1.0,0.0,0.0,0.0
291.9679600745099,-6.288159003863073,1.186266496797375,0.23815533358274904,1.0,1.0,0.23815533358274904,1.0,0.0,0.0,0.0
179.8152301090862,-40.65693699867276,0.6187311579246206,0.23934758424189514,1.0,1.0,0.23934758424189514,1.0,0.0,0.0,0.0
273.17171556139243,68.88352935697961,1.0778761868415108,0.23837903308253144,1.0,1.0,0.23837903308253144,1.0,0.0,0.0,0.0
203.79207107761877,41.52191434280199,1.1769002207261614,0.2386430112237122,1.0,1.0,0.2386430112237122,1.0,0.0,0.0,0.0
157.47853016061327,-32.372755654625806,0.6997489919510376,0.23959736032341727,1.0,1.0,0.23959736032341727,1.0,0.0,0.0,0.0
142.61559999027244,1.812156677833727,0.9389387097272552,0.2396674895172784,1.0,1.0,0.2396674895172784,1.0,0.0,0.0,0.0
8.00470365115638,21.98674860335561,0.5374793675168951,0.238829045449134,1.0,1.0,0.238829045449134,1.0,0.0,0.0,0.0
168.96628374046654,60.84458906677403,0.6552194676430603,0.23888703098664416,1.0,1.0,0.23888703098664416,1.0,0.0,0.0,0.0
224.48102477691805,-49.51389351812736,0.5984122073735265,0.2389262222675233,1.0,1.0,0.2389262222675233,1.0,0.0,0.0,0.0
340.6008315638671,-60.57083190524921,0.3091497845726941,0.23905313005535875,1.0,1.0,0.23905313005535875,1.0,0.0,0.0,0.0
156.71738885957524,57.581341835192184,0.1408574455979723,0.23900365571463295,1.0,1.0,0.23900365571463295,1.0,0.0,0.0,0.0
174.83090510879896,-42.05019330389741,0.7477574509651803,0.23940690396410746,1.0,1.0,0.23940690396410746,1.0,0.0,0.0,0.0
186.88145183261838,14.608927410492726,0.4327674279243146,0.2389886568080206,1.0,1.0,0.2389886568080206,1.0,0.0,0.0,0.0
147.09275279716172,19.747003990134303,0.8246957404680806,0.23948399773859416,1.0,1.0,0.23948399773859416,1.0,0.0,0.0,0.0
208.36645878644902,48.45556413875277,0.8089954366323027,0.23858580432526622,1.0,1.0,0.23858580432526622,1.0,0.0,0.0,0.0
25.32624237926111,-1.6763205309838491,1.141664210208721,0.23922483451061152,1.0,1.0,0.23922483451061152,1.0,0.0,0.0,0.0
175.8181792331606,53.44587075592106,0.6467829725687094,0.23888634676309692,1.0,1.0,0.23888634676309692,1.0,0.0,0.0,0.0
219.65213818862364,10.847382600436637,0.8507050428147961,0.23852196745271245,1.0,1.0,0.23852196745271245,1.0,0.0,0.0,0.0
267.7964786350763,-55.575502015581755,0.8335607965392423,0.2387707954001601,1.0,1.0,0.2387707954001601,1.0,0.0,0.0,0.0
154.7389153563288,21.41357657511817,0.6855258226748422,0.23938389012705955,1.0,1.0,0.23938389012705955,1.0,0.0,0.0,0.0
109.00876778005835,-48.646695597220635,0.47283821724430225,0.23983110670957913,1.0,1.0,0.23983110670957913,1.0,0.0,0.0,0.0
2.120411994289104,-40.25308220957072,1.1434399359543201,0.23909613587117312,1.0,1.0,0.23909613587117312,1.0,0.0,0.0,0.0
272.3324292525446,-30.393795527531093,0.19660892347410072,0.23839604375074575,1.0,1.0,0.23839604375074575,1.0,0.0,0.0,0.0
27.927349271487515,-15.54810002460416,1.193950151083533,0.23933184572858096,1.0,1.0,0.23933184572858096,1.0,0.0,0.0,0.0
176.39569355720894,-9.90416316261196,1.1983288655906024,0.23928604972235337,1.0,1.0,0.23928604972235337,1.0,0.0,0.0,0.0
109.56999484168425,24.47830794043351,0.934127143162562,0.23967792601911844,1.0,1.0,0.23967792601911844,1.0,0.0,0.0,0.0
302.69597838348994,8.65256906538872,0.9136415943607058,0.23812193490177289,1.0,1.0,0.23812193490177289,1.0,0.0,0.0,0.0
342.1713104100303,-7.037048574509299,0.10738687470568216,0.23860208576515177,1.0,1.0,0.23860208576515177,1.0,0.0,0.0,0.0
114.79484834437791,-39.84275371798697,0.19381258902588783,0.23987870291073396,1.0,1.0,0.23987870291073396,1.0,0.0,0.0,0.0
323.1965840134527,32.17635428763854,0.8808131713752803,0.2382599699488097,1.0,1.0,0.2382599699488097,1.0,0.0,0.0,0.0
121.5104582197232,41.890487100804776,1.190330518819189,0.2394148731557603,1.0,1.0,0.2394148731557603,1.0,0.0,0.0,0.0
292.3603597848875,-22.73851584784986,1.0487319176207912,0.23830895303986277,1.0,1.0,0.23830895303986277,1.0,0.0,0.0,0.0
287.583695301281,43.043236648789936,0.49805244035357804,0.23812625374181784,1.0,1.0,0.23812625374181784,1.0,0.0,0.0,0.0
235.90266372398844,-7.0911531147121485,0.18173849468322395,0.2384143327286185,1.0,1.0,0.2384143327286185,1.0,0.0,0.0,0.0
82.33324371921793,-54.64374831662057,0.5932779923960066,0.23975445559885897,1.0,1.0,0.23975445559885897,1.0,0.0,0.0,0.0
49.56280730721663,1.3314290847870218,0.1065504964775541,0.23954771957014212,1.0,1.0,0.23954771957014212,1.0,0.0,0.0,0.0
152.77361001372407,-6.547829290444832,0.2918501869603459,0.23959591754069687,1.0,1.0,0.23959591754069687,1.0,0.0,0.0,0.0
54.55395108695047,-6.071970653923927,0.9440184621658868,0.23964545611215649,1.0,1.0,0.23964545611215649,1.0,0.0,0.0,0.0
314.3782615636986,42.653374428525545,0.9546434339200937,0.23822616481241968,1.0,1.0,0.23822616481241968,1.0,0.0,0.0,0.0
64.48563269560853,-23.421780380091693,0.303417581992474,0.2397876809646945,1.0,1.0,0.2397876809646945,1.0,0.0,0.0,0.0
10.906078180437788,13.715881599756885,1.0909836882411914,0.2389150464699892,1.0,1.0,0.2389150464699892,1.0,0.0,0.0,0.0
201.32988376811957,6.293372043654102,1.0219713797801593,0.2388115962430004,1.0,1.0,0.2388115962430004,1.0,0.0,0.0,0.0
154.370251206727,13.2506707055603,0.8253318684974157,0.23945493825177191,1.0,1.0,0.23945493825177191,1.0,0.0,0.0,0.0
309.0950717613675,-45.91279578887207,0.7310017146303011,0.23867602916969205,1.0,1.0,0.23867602916969205,1.0,0.0,0.0,0.0
57.89929519043798,33.81180486935234,0.21406636706179838,0.2393629258876971,1.0,1.0,0.2393629258876971,1.0,0.0,0.0,0.0
129.72733178105065,-20.166620068481336,0.29482072326176406,0.2398552934116481,1.0,1.0,0.2398552934116481,1.0,0.0,0.0,0.0
230.58357725972894,-61.933077184433365,0.45855735944126036,0.2390166158349514,1.0,1.0,0.2390166158349514,1.0,0.0,0.0,0.0
335.1885658602336,60.22788706429541,0.9204824708614009,0.2384562576343001,1.0,1.0,0.2384562576343001,1.0,0.0,0.0,0.0
94.24836795255591,4.4205845174013465,0.12409213774508754,0.23986567337106438,1.0,1.0,0.23986567337106438,1.0,0.0,0.0,0.0
247.7154288894649,-55.012415012006464,1.1091256093830417,0.23883433518613725,1.0,1.0,0.23883433518613725,1.0,0.0,0.0,0.0
53.65895484793053,-37.186170629772015,0.9039212910019521,0.23967601505293762,1.0,1.0,0.23967601505293762,1.0,0.0,0.0,0.0
266.45579043158745,-8.778712682577922,0.9144331376715069,0.23818975617138788,1.0,1.0,0.23818975617138788,1.0,0.0,0.0,0.0
105.54526188758146,-18.976573220144765,0.6223016694130036,0.23995378540154383,1.0,1.0,0.23995378540154383,1.0,0.0,0.0,0.0
87.74823764534663,-11.965606090199511,1.0072960723294682,0.23992223675705424,1.0,1.0,0.23992223675705424,1.0,0.0,0.0,0.0
82.73571762417014,-16.55667642794601,0.47469338315080345,0.23990885104202386,1.0,1.0,0.23990885104202386,1.0,0.0,0.0,0.0
133.43441946032345,-52.57555184042676,0.9692258375796725,0.23971960549949903,1.0,1.0,0.23971960549949903,1.0,0.0,0.0,0.0
118.2798314932131,64.7536507313517,0.7877611932842085,0.23907667339439387,1.0,1.0,0.23907667339439387,1.0,0.0,0.0,0.0
220.55100185453435,2.7814778850277158,0.5650911586811624,0.23854741076184569,1.0,1.0,0.23854741076184569,1.0,0.0,0.0,0.0
196.09754406898895,5.136727615569669,0.265448183408564,0.23889895031571792,1.0,1.0,0.23889895031571792,1.0,0.0,0.0,0.0
269.8715177607271,-2.7569571064710985,0.17538368541137442,0.23813461844493686,1.0,1.0,0.23813461844493686,1.0,0.0,0.0,0.0
106.18354275337447,-50.56968336889233,0.3728323018821648,0.23981829401903965,1.0,1.0,0.23981829401903965,1.0,0.0,0.0,0.0
345.79934221501094,-9.629447579866527,0.6097369310872041,0.23866922127221601,1.0,1.0,0.23866922127221601,1.0,0.0,0.0,0.0
195.65379309603807,-26.832719086562637,0.5078884991985232,0.2390866482630426,1.0,1.0,0.2390866482630426,1.0,0.0,0.0,0.0
244.5926934274263,-6.340272611192349,0.9650562122766292,0.23831982676512367,1.0,1.0,0.23831982676512367,1.0,0.0,0.0,0.0
247.77332945736683,21.131279204477075,0.5864183832510476,0.2381854478799543,1.0,1.0,0.2381854478799543,1.0,0.0,0.0,0.0
54.82720538976059,21.015380388647525,0.8199601928490157,0.23946156448881128,1.0,1.0,0.23946156448881128,1.0,0.0,0.0,0.0
52.20880255848117,20.655478766398275,0.2737220224124437,0.23943624574236802,1.0,1.0,0.23943624574236802,1.0,0.0,0.0,0.0
166.33577593792077,62.79542832920854,0.15778746934100485,0.23888880040300495,1.0,1.0,0.23888880040300495,1.0,0.0,0.0,0.0
187.89607202917549,-40.75572517987339,1.079301842649468,0.23925254702034746,1.0,1.0,0.23925254702034746,1.0,0.0,0.0,0.0
97.93611113802785,-4.5549050412259735,0.31316729565505963,0.2399212597644092,1.0,1.0,0.2399212597644092,1.0,0.0,0.0,0.0
64.84354089986032,-47.58497074817234,0.9746135384604284,0.23972474359192728,1.0,1.0,0.23972474359192728,1.0,0.0,0.0,0.0
181.41159138920298,21.869448238645276,1.0766544721899656,0.23902619530213215,1.0,1.0,0.23902619530213215,1.0,0.0,0.0,0.0
237.4698054271302,36.82003488185992,0.543215603131351,0.2382888781413567,1.0,1.0,0.2382888781413567,1.0,0.0,0.0,0.0
82.35160323201623,-6.473511164703527,0.4674033642807247,0.23988142695340872,1.0,1.0,0.23988142695340872,1.0,0.0,0.0,0.0
78.63056311094425,22.11797425371445,0.4556985365221139,0.23964750278234934,1.0,1.0,0.23964750278234934,1.0,0.0,0.0,0.0
343.7636612266855,-29.74556074162096,0.16671826291665295,0.23879608719967102,1.0,1.0,0.23879608719967102,1.0,0.0,0.0,0.0
260.9614562991261,19.643656934063564,1.0250660095259199,0.23809776759030712,1.0,1.0,0.23809776759030712,1.0,0.0,0.0,0.0
12.361265373113287,59.58835118537257,0.8067816306860661,0.23872966916626984,1.0,1.0,0.23872966916626984,1.0,0.0,0.0,0.0
353.3821323089877,0.08553038530159755,0.3846908805461813,0.23871992431578506,1.0,1.0,0.23871992431578506,1.0,0.0,0.0,0.0
3.0586198650799146,-48.08301516016605,1.1458097368015103,0.2391512925611729,1.0,1.0,0.2391512925611729,1.0,0.0,0.0,0.0
95.38627739446476,-3.5297749865161006,0.8786736571893472,0.23991329701671216,1.0,1.0,0.23991329701671216,1.0,0.0,0.0,0.0
330.2366945524569,1.0016376176919077,1.103808485553383,0.23840100824829033,1.0,1.0,0.23840100824829033,1.0,0.0,0.0,0.0
28.939577900329088,-15.550713012004506,1.1326512939241968,0.23934651296814047,1.0,1.0,0.23934651296814047,1.0,0.0,0.0,0.0
307.69765351931807,47.42983981076405,0.9313926154808552,0.23821678557596274,1.0,1.0,0.23821678557596274,1.0,0.0,0.0,0.0
52.08386305369079,-34.110743996590465,0.7331142630314029,0.2396655265434764,1.0,1.0,0.2396655265434764,1.0,0.0,0.0,0.0
64.52678798250022,-36.50095093951349,0.630020349184096,0.23976966271787445,1.0,1.0,0.23976966271787445,1.0,0.0,0.0,0.0
282.48245038772075,3.8454811663480415,0.8756855655598026,0.23808032226534367,1.0,1.0,0.23808032226534367,1.0,0.0,0.0,0.0
322.352660380354,31.923566555710824,1.0767075309186795,0.23825217149966238,1.0,1.0,0.23825217149966238,1.0,0.0,0.0,0.0
165.86435738602708,65.82628141486093,0.7913281860745799,0.23886593695509792,1.0,1.0,0.23886593695509792,1.0,0.0,0.0,0.0
13.854125592799313,-16.74700946160737,1.0246474292012933,0.23912845373672661,1.0,1.0,0.23912845373672661,1.0,0.0,0.0,0.0
113.50989367651368,41.401540656827436,0.28308771277410427,0.23944774524947915,1.0,1.0,0.23944774524947915,1.0,0.0,0.0,0.0
5.505569889268589,5.983115660250789,1.1228075389300967,0.2388733494604894,1.0,1.0,0.2388733494604894,1.0,0.0,0.0,0.0
125.70252664719654,-2.8572924000154596,0.6965514721387384,0.23983599558810542,1.0,1.0,0.23983599558810542,1.0,0.0,0.0,0.0
237.35160679930857,-6.232177227700917,0.6787206609163,0.23839248686137374,1.0,1.0,0.23839248686137374,1.0,0.0,0.0,0.0
95.47780758960694,45.629388552406475,0.8516749492379029,0.23939620225150637,1.0,1.0,0.23939620225150637,1.0,0.0,0.0,0.0
234.72678183874007,46.32130058065319,0.9011845482585907,0.23834137547936776,1.0,1.0,0.23834137547936776,1.0,0.0,0.0,0.0
333.89287078446864,-39.79361327184174,0.6851184251078125,0.2387839595574607,1.0,1.0,0.2387839595574607,1.0,0.0,0.0,0.0
167.8099530903963,42.107898404881695,1.1865820530421534,0.23905243246655414,1.0,1.0,0.23905243246655414,1.0,0.0,0.0,0.0
74.55944183959187,31.280597798839395,0.7956231254887793,0.23951905637398804,1.0,1.0,0.23951905637398804,1.0,0.0,0.0,0.0
332.17712807031995,-10.648773033180719,1.062386096361809,0.23849905562112458,1.0,1.0,0.23849905562112458,1.0,0.0,0.0,0.0
340.5083799393355,12.185575235828301,0.7135915710636038,0.23847931514298779,1.0,1.0,0.23847931514298779,1.0,0.0,0.0,0.0
48.566035410834765,-4.637209343085896,0.5535648629050576,0.23956715735341827,1.0,1.0,0.23956715735341827,1.0,0.0,0.0,0.0
323.86987215650953,-0.8052965789172033,0.49387256649755906,0.2383397140035799,1.0,1.0,0.2383397140035799,1.0,0.0,0.0,0.0
105.17370006182787,-0.11527758070418466,0.5980639794605209,0.239899043777929,1.0,1.0,0.239899043777929,1.0,0.0,0.0,0.0
46.14315955928851,-31.81919002518139,1.0247029373821666,0.23960470459926222,1.0,1.0,0.23960470459926222,1.0,0.0,0.0,0.0
42.507608483969626,13.544958284861046,0.29972046521487494,0.23937586981656456,1.0,1.0,0.23937586981656456,1.0,0.0,0.0,0.0
273.40202775066496,-47.328827918436694,0.6362192427390085,0.23863233056515562,1.0,1.0,0.23863233056515562,1.0,0.0,0.0,0.0
31.839305190782476,-13.198547396804042,0.38002918530434937,0.23937843638631123,1.0,1.0,0.23937843638631123,1.0,0.0,0.0,0.0
274.73462769828154,-20.057587418276196,1.0151878154653462,0.23827048291006825,1.0,1.0,0.23827048291006825,1.0,0.0,0.0,0.0
86.2626794350278,-48.67430556881947,0.9887909427581976,0.23981518481048253,1.0,1.0,0.23981518481048253,1.0,0.0,0.0,0.0
150.7621643722514,36.54434284784578,0.14116327014717195,0.23928026409262992,1.0,1.0,0.23928026409262992,1.0,0.0,0.0,0.0
51.48637405562456,-24.698244089765797,0.8105100763683865,0.23966025352180578,1.0,1.0,0.23966025352180578,1.0,0.0,0.0,0.0
234.96112696407863,77.33406305346081,0.9350206868846618,0.23855035443043113,1.0,1.0,0.23855035443043113,1.0,0.0,0.0,0.0
164.80293366756018,3.307997794577742,0.632043220769435,0.2393848935150139,1.0,1.0,0.2393848935150139,1.0,0.0,0.0,0.0
141.77885448158113,36.53209941196131,1.119762101081194,0.23936022411271202,1.0,1.0,0.23936022411271202,1.0,0.0,0.0,0.0
289.6823295065574,56.595501296466374,0.7410278338327754,0.23824093736628751,1.0,1.0,0.23824093736628751,1.0,0.0,0.0,0.0
165.2454397489617,83.906127685874,0.24291373578591027,0.23872242998911547,1.0,1.0,0.23872242998911547,1.0,0.0,0.0,0.0
248.9646014335482,61.844046062894975,1.0351578849830183,0.23835819037003017,1.0,1.0,0.23835819037003017,1.0,0.0,0.0,0.0
281.5160677535661,31.9846344681535,0.8975033212187727,0.2380660338483254,1.0,1.0,0.2380660338483254,1.0,0.0,0.0,0.0
221.35725296696222,74.51105379969246,0.19435381359315965,0.23857027340250803,1.0,1.0,0.23857027340250803,1.0,0.0,0.0,0.0
346.10072211735564,-41.619213260497006,0.6113407025232286,0.23892520162826814,1.0,1.0,0.23892520162826814,1.0,0.0,0.0,0.0
198.31609707179794,53.18314005687379,0.46827889954934376,0.238678262013733,1.0,1.0,0.238678262013733,1.0,0.0,0.0,0.0
78.84450981756338,7.132739885581308,1.1399078996581558,0.23978458688670296,1.0,1.0,0.23978458688670296,1.0,0.0,0.0,0.0
195.07674345612574,-83.06840029261483,0.6938232907120352,0.23931245257222608,1.0,1.0,0.23931245257222608,1.0,0.0,0.0,0.0
88.04051309995495,-59.21618121061895,0.19417818668021206,0.23972446254179877,1.0,1.0,0.23972446254179877,1.0,0.0,0.0,0.0
29.997726195794773,25.746191431208235,0.6732391692000224,0.23911788922530394,1.0,1.0,0.23911788922530394,1.0,0.0,0.0,0.0
272.2903530276429,-10.195527343095346,0.902504754163227,0.23818223490571747,1.0,1.0,0.23818223490571747,1.0,0.0,0.0,0.0
95.21911746040111,4.176596689681344,0.4414116091018372,0.2398691100830985,1.0,1.0,0.2398691100830985,1.0,0.0,0.0,0.0
112.91055733511591,16.741671649396846,0.2294125084092068,0.23975235365715267,1.0,1.0,0.23975235365715267,1.0,0.0,0.0,0.0
355.8034289220621,-12.760286071303794,1.0154106765598014,0.23883385181443145,1.0,1.0,0.23883385181443145,1.0,0.0,0.0,0.0
144.20081937426673,-38.23373506927253,0.2873553389920439,0.2397185354508884,1.0,1.0,0.2397185354508884,1.0,0.0,0.0,0.0
158.8723544976052,33.854045630003185,1.157224714465719,0.2392236701473472,1.0,1.0,0.2392236701473472,1.0,0.0,0.0,0.0
331.4155427776048,-36.088386098786174,0.9338021029045463,0.2387212251512491,1.0,1.0,0.2387212251512491,1.0,0.0,0.0,0.0
284.42389618098497,11.966454628465081,0.6766760756365164,0.23805377040329168,1.0,1.0,0.23805377040329168,1.0,0.0,0.0,0.0
309.41355155640633,35.442815158422924,0.7081527488302451,0.23816552295905755,1.0,1.0,0.23816552295905755,1.0,0.0,0.0,0.0
168.60841701580904,-0.17888741766716493,0.40369299165726275,0.23935084504405083,1.0,1.0,0.23935084504405083,1.0,0.0,0.0,0.0
76.50128654208972,20.468365845999084,1.1900892507875946,0.2396521012140908,1.0,1.0,0.2396521012140908,1.0,0.0,0.0,0.0
23.62997394033051,52.048002082964,1.1416916018099357,0.23886296123696596,1.0,1.0,0.23886296123696596,1.0,0.0,0.0,0.0
28.733046867412337,23.63764575312715,1.0769967371059395,0.23911571520998962,1.0,1.0,0.23911571520998962,1.0,0.0,0.0,0.0
49.31623908816788,-43.43686218254883,1.1557690056084995,0.23962217113054549,1.0,1.0,0.23962217113054549,1.0,0.0,0.0,0.0
96.96561270093702,49.50509573923165,0.3906935612423834,0.239338223352378,1.0,1.0,0.239338223352378,1.0,0.0,0.0,0.0
279.8546221208849,-3.871279442445563,0.4263386595860716,0.2381238552981111,1.0,1.0,0.2381238552981111,1.0,0.0,0.0,0.0
82.62936316656389,-7.4593351931091085,1.026880786285301,0.23988655268779777,1.0,1.0,0.23988655268779777,1.0,0.0,0.0,0.0
151.84568932928536,65.20276683493032,1.060333971890076,0.23894885870075325,1.0,1.0,0.23894885870075325,1.0,0.0,0.0,0.0
164.92915259072618,-34.08479705962938,0.8504302172462186,0.23951347850482058,1.0,1.0,0.23951347850482058,1.0,0.0,0.0,0.0
111.48695717014826,29.014543306584912,0.9406052812663767,0.23961929840050294,1.0,1.0,0.23961929840050294,1.0,0.0,0.0,0.0
63.72392496236814,-23.532034917546724,1.1029086956133405,0.23978103704105463,1.0,1.0,0.23978103704105463,1.0,0.0,0.0,0.0
