ra_deg,dec_deg,z,kind,DH_over_rd,DM_over_rd,imf2_E,imf3_E,hht_lock
14.48199433722958,26.226570584739633,0.6,BAO_LRG_NGC,14.145040963901458,57.945137751343935,,,
8.415969100389075,17.451196240872754,0.6,BAO_LRG_NGC,14.088754599678941,57.84519088001237,,,
8.91421932375733,16.49041825519561,0.6,BAO_LRG_NGC,14.094819633328727,57.91878310645186,,,
10.950369569270826,18.83862730679014,0.6,BAO_LRG_NGC,14.031934842418229,57.93158904917113,,,
11.44986782003016,21.036720042388826,0.6,BAO_LRG_NGC,14.057620642326556,57.93342271685858,,,
11.096280117135503,17.952241607083877,0.6,BAO_LRG_NGC,14.118770809645193,57.872709331142595,,,
15.453011677942344,29.11908075558615,0.6,BAO_LRG_NGC,14.06227006514871,57.936085301375286,,,
9.115076504061,17.837584951994028,0.6,BAO_LRG_NGC,14.112422964254954,57.811437717914416,,,
13.826863665309094,27.18083458843237,0.6,BAO_LRG_NGC,14.034084977192524,57.79482142317065,,,
12.130504942741734,26.598429973690617,0.6,BAO_LRG_NGC,14.08012017964212,57.84807222229135,,,
2.1477739984850315,18.792265967678816,0.6,BAO_LRG_NGC,14.096689056229037,57.92896177579608,,,
3.5900178817194295,28.382776903941952,0.6,BAO_LRG_NGC,14.07148932930367,57.918375909230384,,,
191.80867334715427,-20.676716986057738,0.6,BAO_LRG_SGC,13.960325051058094,57.230142405543646,,,
192.2653922779989,-23.183538756382625,0.6,BAO_LRG_SGC,13.962724932463603,57.204872757374794,,,
182.77465177240583,-18.763180056664712,0.6,BAO_LRG_SGC,13.93413747084661,57.20933401387276,,,
194.16544216977675,-5.6050839570144895,0.6,BAO_LRG_SGC,13.864216691362833,57.2644825151552,,,
182.65464823878037,-30.611645930716943,0.6,BAO_LRG_SGC,13.937793019106248,57.15203171069048,,,
180.27696911564544,-28.04295659533689,0.6,BAO_LRG_SGC,13.890214036223991,57.264712031306935,,,
191.55323879082508,-28.015596495992536,0.6,BAO_LRG_SGC,13.912074446732225,57.227740538061965,,,
183.85012176730712,-25.060601197912376,0.6,BAO_LRG_SGC,13.903392174796682,57.14602526304647,,,
179.54534090724908,-27.822449056880547,0.6,BAO_LRG_SGC,13.959509674492338,57.21084409263162,,,
188.35993103458117,-38.34518545879508,0.6,BAO_LRG_SGC,13.932081938710208,57.22565248666967,,,
193.73605235644305,-21.869409606975225,0.6,BAO_LRG_SGC,13.850133296752587,57.19672849411653,,,
187.671644784735,-28.826657511988273,0.6,BAO_LRG_SGC,13.937693046208537,57.167936698531115,,,
182.96601895363145,-35.71555205731465,0.6,BAO_LRG_SGC,13.961781732714298,57.133937552993665,,,
189.46999165983823,-32.67042425551619,0.6,BAO_LRG_SGC,13.86071799482916,57.14720105876762,,,
198.82469164566885,-32.12469318982815,0.6,BAO_LRG_SGC,13.933377599453003,57.18091440792045,,,
183.57880675779484,-33.18977388015344,0.6,BAO_LRG_SGC,13.86570031452894,57.15559612388801,,,
192.45074899629665,-27.740320046828323,0.6,BAO_LRG_SGC,13.896279363926517,57.254487115172864,,,
184.27365022888296,-17.938137793122806,0.6,BAO_LRG_SGC,13.921033490744305,57.20891410283127,,,
187.45016081226703,-22.801919277501515,0.6,BAO_LRG_SGC,13.926466616268389,57.11776599601126,,,
194.32506956645548,-27.373011986053555,0.6,BAO_LRG_SGC,13.908090775567153,57.225300286934456,,,
187.29276443566923,-15.913554036847511,0.6,BAO_LRG_SGC,13.956249720761527,57.21740322165942,,,
192.3217625735106,-28.556362427707068,0.6,BAO_LRG_SGC,13.941146532946865,57.20660437743962,,,
189.4843215124,-27.856263013405204,0.6,BAO_LRG_SGC,13.92393395004021,57.22135263534423,,,
190.1801225877036,-30.076643955967175,0.6,BAO_LRG_SGC,13.937812054430214,57.23852216642852,,,
193.97530004543873,-26.34860585072475,0.6,BAO_LRG_SGC,13.879480866531624,57.23623433736168,,,
200.69208722694617,-21.613427518054063,0.6,BAO_LRG_SGC,13.89646658332149,57.24726860932521,,,
180.21112123074136,-34.18306721252283,0.6,BAO_LRG_SGC,13.927472389008834,57.24193009808731,,,
183.63643093796688,-29.517240932352127,0.6,BAO_LRG_SGC,13.973013992898062,57.236143187011294,,,
192.2371908476316,-11.832001569032254,0.6,BAO_LRG_SGC,13.898851184531965,57.225586216005475,,,
211.41608257029492,-31.274078537587947,0.6,BAO_LRG_SGC,13.909259645847886,57.18200824229699,,,
194.41672500895103,-23.132789379168265,0.6,BAO_LRG_SGC,13.897280253766302,57.217866988723415,,,
202.56997158053576,-26.10937986849093,0.6,BAO_LRG_SGC,13.857634695006691,57.216067087076745,,,
180.0680563124228,-25.042534539352623,0.6,BAO_LRG_SGC,13.949713297809526,57.12483624799264,,,
188.43324228107144,-26.33783857128652,0.6,BAO_LRG_SGC,13.936994387151472,57.14957086164093,,,
202.8515728934927,-29.111649610558825,0.6,BAO_LRG_SGC,13.891725859255077,57.125962745488145,,,
201.41728392920612,-23.896719173298035,0.6,BAO_LRG_SGC,13.821701951934251,57.16217009160793,,,
190.5574545720953,-24.053807685657805,0.6,BAO_LRG_SGC,13.886863509396866,57.23821267820132,,,
191.7117761962527,-19.468568344122037,0.6,BAO_LRG_SGC,13.95067564650859,57.21378137003556,,,
192.11874143682385,-10.410213438066158,0.6,BAO_LRG_SGC,13.928809140475408,57.158912801715154,,,
197.31142970414285,-26.89000277180311,0.6,BAO_LRG_SGC,13.929375135207728,57.19787052896949,,,
9.731971787961532,28.84049822678438,0.72,BAO_LRG_NGC,14.091846639436412,58.35291993334103,,,
6.9227609808182,21.869374755958763,0.72,BAO_LRG_NGC,14.099512931503762,58.31413940753714,,,
4.304730929222355,18.189791461922997,0.72,BAO_LRG_NGC,14.069796664171106,58.40298422792157,,,
8.643754027093063,26.90390379668801,0.72,BAO_LRG_NGC,14.05337600935234,58.324193739209186,,,
13.799338462683028,9.511630261921374,0.72,BAO_LRG_NGC,14.100709516139991,58.26886394859034,,,
10.27891103308911,15.940775187683624,0.72,BAO_LRG_NGC,14.073591447202471,58.3502284075145,,,
14.024388863761567,19.679776658212763,0.72,BAO_LRG_NGC,14.114938773555268,58.33381458214401,,,
21.28233595212244,8.108405049352648,0.72,BAO_LRG_NGC,14.091467478262672,58.37268019469896,,,
15.97771503855097,24.29299390731105,0.72,BAO_LRG_NGC,14.122569241434844,58.3403007534552,,,
16.797577414989373,24.352275409050257,0.72,BAO_LRG_NGC,14.047362221429063,58.368669630957896,,,
5.52926558339596,18.54915468850847,0.72,BAO_LRG_NGC,14.094071770671384,58.272420522345826,,,
21.48546277138599,19.22501471220979,0.72,BAO_LRG_NGC,14.103408197531417,58.33000764710439,,,
10.196846661606802,15.594701621834606,0.72,BAO_LRG_NGC,14.109921044318712,58.36462735586161,,,
12.149676682474771,20.076766980746175,0.72,BAO_LRG_NGC,14.113091053465768,58.315563703736295,,,
353.3984268876971,17.15947897943649,0.72,BAO_LRG_NGC,14.054957401046671,58.395131859996425,,,
5.243595317388652,24.403463088276343,0.72,BAO_LRG_NGC,14.094189050173144,58.27377277102952,,,
11.224835630103748,18.818603300824055,0.72,BAO_LRG_NGC,14.095469949832847,58.36273011832299,,,
3.823557232041513,25.350973606730005,0.72,BAO_LRG_NGC,14.13229518123721,58.33190946342448,,,
7.125628012254194,4.155594445286155,0.72,BAO_LRG_NGC,14.076568146993806,58.322994584128985,,,
6.0294429792697715,12.533446220514772,0.72,BAO_LRG_NGC,14.079725111788505,58.366934164507,,,
20.557120779494095,19.032997265047268,0.72,BAO_LRG_NGC,14.122511541536703,58.33844568929155,,,
6.6418089138530245,38.20491973436744,0.72,BAO_LRG_NGC,14.096193568651291,58.33461738348048,,,
3.2193106930782296,11.984698628096975,0.72,BAO_LRG_NGC,14.043997039445006,58.41590719664507,,,
12.717469660395489,32.94055022075469,0.72,BAO_LRG_NGC,14.036765150062443,58.42663111334797,,,
3.789005514927053,22.70459485889235,0.72,BAO_LRG_NGC,14.109149293043378,58.30731421181837,,,
17.472150511598514,28.01685279714553,0.72,BAO_LRG_NGC,14.0776365267114,58.34020110273599,,,
2.9073461006163503,16.77766889191823,0.72,BAO_LRG_NGC,14.055421523047837,58.29945068050881,,,
11.718389860414652,22.89748812832986,0.72,BAO_LRG_NGC,14.081320683171306,58.293134493784294,,,
4.290286228683053,20.586829209985897,0.72,BAO_LRG_NGC,14.049376087054293,58.37834712074953,,,
11.084867263359127,16.76728057297628,0.72,BAO_LRG_NGC,14.058085238512094,58.35116323920054,,,
16.24658531025946,17.466894090672923,0.72,BAO_LRG_NGC,14.117794170241755,58.381825316786944,,,
6.7060658431566,20.07439829959105,0.72,BAO_LRG_NGC,14.063230112522577,58.307030782154385,,,
20.27501892938905,23.121725867875963,0.72,BAO_LRG_NGC,14.100914818449077,58.39042113412287,,,
20.585397616371942,22.661239618343615,0.72,BAO_LRG_NGC,14.060266194667136,58.35207784437176,,,
9.408978753268425,14.62808509106601,0.72,BAO_LRG_NGC,14.073961292337378,58.299788551113295,,,
12.015846405391038,22.25144376497803,0.72,BAO_LRG_NGC,14.099980229983094,58.32232705438752,,,
4.588121138905403,19.28536900945775,0.72,BAO_LRG_NGC,14.03555032552389,58.440701310269766,,,
22.889895083521996,9.479711736847696,0.72,BAO_LRG_NGC,14.10558286460063,58.37167432930422,,,
23.419352010458784,28.69871246785117,0.72,BAO_LRG_NGC,14.09490274740987,58.4019700481562,,,
14.971573221599913,22.247568624608338,0.72,BAO_LRG_NGC,14.110197045786773,58.34593402780332,,,
181.16420229713583,-17.055630137237124,0.72,BAO_LRG_SGC,14.014006467195468,58.07124599084253,,,
198.40816459383672,-14.352669249544958,0.72,BAO_LRG_SGC,14.009884748957854,58.104894750719374,,,
193.945009763109,-21.237110892023665,0.72,BAO_LRG_SGC,13.973126306612976,58.07135126835076,,,
193.72807897730593,-27.626664776449164,0.72,BAO_LRG_SGC,14.038388048696715,58.11968974146925,,,
191.4883837869609,-11.499199565620843,0.72,BAO_LRG_SGC,13.997219592293963,58.10631005609253,,,
192.7093256977435,-16.79904877800739,0.72,BAO_LRG_SGC,14.011779021556244,58.097898761443425,,,
193.5771712989097,-27.332146395334252,0.72,BAO_LRG_SGC,14.039514690578818,58.14455015440224,,,
177.9053184758497,-24.510082577738725,0.72,BAO_LRG_SGC,14.035463542506593,58.10144354556473,,,
202.0037905439891,-19.02451973067521,0.72,BAO_LRG_SGC,14.030382822308514,58.032058162388665,,,
196.57087448793325,-20.775937497799603,0.72,BAO_LRG_SGC,14.030561923818587,58.15829265046977,,,
185.43044066795537,-28.31306690669791,0.72,BAO_LRG_SGC,14.05384054664104,58.135322537072064,,,
190.50817352499783,-26.030109331317895,0.72,BAO_LRG_SGC,14.034251450390284,58.115949341094606,,,
179.10106752763343,-17.13501392585951,0.72,BAO_LRG_SGC,14.077394925248326,58.05179268985971,,,
190.2606349078241,-20.472529147300673,0.72,BAO_LRG_SGC,14.00586146019752,58.062479587502786,,,
192.77493813728233,-37.84488025645766,0.72,BAO_LRG_SGC,14.05144424506081,58.10361715465386,,,
197.76274265775385,-9.01366423958845,0.72,BAO_LRG_SGC,13.951981232904355,58.12988089917032,,,
190.35145805594647,-22.625086066849924,0.72,BAO_LRG_SGC,14.062009164179605,58.02732625147482,,,
188.59687652331624,-26.206134536050257,0.72,BAO_LRG_SGC,14.052025768929738,58.21045781206137,,,
187.8725803068009,-25.123846956777903,0.72,BAO_LRG_SGC,13.995493797664047,58.06902432156073,,,
190.26465405578944,-20.32090428199747,0.72,BAO_LRG_SGC,14.025177126548313,58.12618377169321,,,
188.0084857577172,-29.41221165825616,0.72,BAO_LRG_SGC,14.04769420111856,58.11161684177916,,,
194.0748652783547,-24.706363886036875,0.72,BAO_LRG_SGC,14.02642777854211,58.18041965886262,,,
192.297549796908,-19.242973623638463,0.72,BAO_LRG_SGC,14.00264093487654,58.0661147409502,,,
191.6270411029671,-18.989473914063144,0.72,BAO_LRG_SGC,14.010407905270627,58.055425860887965,,,
191.0795307810542,-28.22834851254452,0.72,BAO_LRG_SGC,14.044216858812913,58.07437248072813,,,
203.39329687400868,-22.974502813519894,0.72,BAO_LRG_SGC,13.989090807029921,58.02659266020046,,,
182.47308517592504,-19.588410166333404,0.72,BAO_LRG_SGC,14.034055385732767,58.17664574172491,,,
197.05986652658964,-25.45362441415081,0.72,BAO_LRG_SGC,14.02874921102058,58.14794340838215,,,
181.09523491509424,-12.681872445714466,0.72,BAO_LRG_SGC,14.007135574500207,58.09702032605394,,,
212.5081186186207,-17.31810921908011,0.72,BAO_LRG_SGC,13.965711696606883,58.07230563051452,,,
187.22833705060495,-28.90597238406171,0.72,BAO_LRG_SGC,13.959813816606237,58.16831433794826,,,
190.03260397083028,-26.36009529631252,0.72,BAO_LRG_SGC,13.99357158322413,58.160157622010736,,,
191.8420750235029,-29.603311582173777,0.72,BAO_LRG_SGC,13.953990057113666,58.05954940543507,,,
193.9395044687735,-23.01223435985635,0.72,BAO_LRG_SGC,14.024214668386975,58.13405249953328,,,
182.94487225130047,-23.155807595128632,0.72,BAO_LRG_SGC,14.06712619257335,58.10852183570319,,,
201.7556354244876,-23.94282443155098,0.72,BAO_LRG_SGC,13.978200820317136,58.054204026626664,,,
189.19281751904015,-23.93506336957907,0.72,BAO_LRG_SGC,14.004072671762968,58.10098876745785,,,
193.50780573327185,-22.93522612559423,0.72,BAO_LRG_SGC,13.94501133404984,58.10638598432869,,,
203.63181988041967,-31.389996181547637,0.72,BAO_LRG_SGC,14.013720157941751,58.151094302720765,,,
184.74190560182768,-11.741921045385178,0.72,BAO_LRG_SGC,14.000713411086245,58.12447942034186,,,
0.1151760962535828,26.186482301106658,0.85,BAO_QSO_NGC,14.460564070140471,61.20082296508268,,,
5.327975408832244,15.421872789821109,0.85,BAO_QSO_NGC,14.49541508270573,61.161661309694814,,,
11.424932844857585,20.290809389127617,0.85,BAO_QSO_NGC,14.48110438907104,61.16895254522771,,,
0.6111585678151599,20.484748599172093,0.85,BAO_QSO_NGC,14.430305826366903,61.158763273941545,,,
17.555672859643952,15.76436930088198,0.85,BAO_QSO_NGC,14.477914035309162,61.170321262622515,,,
4.575004578415861,18.74469382676068,0.85,BAO_QSO_NGC,14.504741106598605,61.22637800401402,,,
4.185009782094733,16.790535194332396,0.85,BAO_QSO_NGC,14.44058570062611,61.13020503322182,,,
7.866157536514573,14.550163965408071,0.85,BAO_QSO_NGC,14.435774208165665,61.141476940855355,,,
2.894939413274604,20.39661566299603,0.85,BAO_QSO_NGC,14.45160589300086,61.17098402875852,,,
3.8300145378201575,17.677584797134422,0.85,BAO_QSO_NGC,14.468034690456271,61.20542164776479,,,
23.40227239307468,25.013718021498235,0.85,BAO_QSO_NGC,14.566045041657802,61.235113258548,,,
12.907423996884022,22.189908466738995,0.85,BAO_QSO_NGC,14.449134861868206,61.15888724747305,,,
15.12515197111653,21.522688899444752,0.85,BAO_QSO_NGC,14.46726016456337,61.150860842439805,,,
5.575994307670058,21.269872410122403,0.85,BAO_QSO_NGC,14.489738835615897,61.207327113522254,,,
5.262355006389448,15.84035280332886,0.85,BAO_QSO_NGC,14.498636113012555,61.20734415340022,,,
1.1617651631685195,23.160207770759087,0.85,BAO_QSO_NGC,14.442171847010691,61.18535520737411,,,
7.454676996498673,32.62483865951247,0.85,BAO_QSO_NGC,14.481386517971297,61.21376715941474,,,
15.131492151886388,14.146592201212975,0.85,BAO_QSO_NGC,14.51324306428371,61.23151100063882,,,
19.442010439692833,20.583379930243986,0.85,BAO_QSO_NGC,14.4837403735127,61.19302575255845,,,
359.3306391070343,28.707688720329216,0.85,BAO_QSO_NGC,14.439314348921451,61.17724957771988,,,
354.3835101255541,29.318852219671225,0.85,BAO_QSO_NGC,14.468203368519426,61.16880984760133,,,
16.203238566862638,24.160410178274677,0.85,BAO_QSO_NGC,14.46996806928178,61.212297946702265,,,
5.30532813915259,32.37195059344495,0.85,BAO_QSO_NGC,14.43479162845959,61.17516000273464,,,
12.840966743652192,18.737070486497075,0.85,BAO_QSO_NGC,14.465532106778415,61.23961519168307,,,
14.72232289107295,15.725955996259591,0.85,BAO_QSO_NGC,14.484149647766541,61.19495229445963,,,
18.08859167792225,26.579930800604696,0.85,BAO_QSO_NGC,14.506048383240355,61.17753463762382,,,
8.443236378915604,23.20234907520777,0.85,BAO_QSO_NGC,14.481241327000596,61.144925144440265,,,
11.062594250280789,20.675444105271552,0.85,BAO_QSO_NGC,14.495131797542468,61.145356995384326,,,
3.36086728421986,12.380260057263074,0.85,BAO_QSO_NGC,14.537498027195191,61.19417502972255,,,
3.7043530697194544,23.38954020709835,0.85,BAO_QSO_NGC,14.52578422444007,61.19887383214128,,,
8.269523502127397,26.56462370374173,0.85,BAO_QSO_NGC,14.474161206116946,61.21708392073505,,,
359.0572887228412,10.318957460174232,0.85,BAO_QSO_NGC,14.47348699453225,61.18588459534804,,,
356.9240653461523,24.358237765458043,0.85,BAO_QSO_NGC,14.49256168616092,61.23172396038057,,,
7.313995067643788,19.265920253110515,0.85,BAO_QSO_NGC,14.444692686730104,61.13018883885029,,,
16.704263539747263,25.155234348903377,0.85,BAO_QSO_NGC,14.504758914041606,61.20370987905996,,,
13.423380134079595,24.819458105674137,0.85,BAO_QSO_NGC,14.543194458908088,61.272232736443016,,,
21.34714248631522,14.123392982678872,0.85,BAO_QSO_NGC,14.514265632493709,61.263269978319855,,,
6.822162247095716,26.996516548637345,0.85,BAO_QSO_NGC,14.437009096794892,61.29272491528748,,,
11.289052241507129,16.299736144360555,0.85,BAO_QSO_NGC,14.437429876765782,61.27744060321571,,,
16.72662761186605,23.19644334952831,0.85,BAO_QSO_NGC,14.460313337827639,61.24471334920819,,,
189.5212787960062,-19.231502196623733,0.85,BAO_QSO_SGC,14.357958831161406,60.86457785732562,,,
193.07375199117257,-24.65551277282131,0.85,BAO_QSO_SGC,14.335460686648595,60.85708216986448,,,
188.6503751265896,-28.05892349726536,0.85,BAO_QSO_SGC,14.37223784432484,60.88568554757804,,,
198.78695745269235,-22.158507740222312,0.85,BAO_QSO_SGC,14.31309433648162,60.96147605399776,,,
190.7211613302632,-23.20252639609067,0.85,BAO_QSO_SGC,14.386603523948983,60.94492285885803,,,
181.52164059164448,-30.76572461252023,0.85,BAO_QSO_SGC,14.384686813671454,60.860331807956136,,,
194.90417214086807,-30.71834124332181,0.85,BAO_QSO_SGC,14.347916704956823,60.88874944307935,,,
194.8320071133784,-27.5301148819688,0.85,BAO_QSO_SGC,14.354411589994246,60.84169289683881,,,
188.2555776661101,-23.472571738313064,0.85,BAO_QSO_SGC,14.375541360768853,60.81761711606204,,,
186.2074993949106,-30.720629537924303,0.85,BAO_QSO_SGC,14.30612831030752,61.005977060081605,,,
195.3515470771847,-21.668662552832636,0.85,BAO_QSO_SGC,14.333568168919749,60.86347324305377,,,
204.22488720517836,-20.408447757326137,0.85,BAO_QSO_SGC,14.2967349886308,60.916072018383595,,,
173.74558391351405,-24.85298855422912,0.85,BAO_QSO_SGC,14.388271973769317,60.910249079552,,,
195.49067275154795,-26.20513371797224,0.85,BAO_QSO_SGC,14.361435699666737,60.95735998731331,,,
190.7911693924074,-19.015016552173737,0.85,BAO_QSO_SGC,14.409465636197348,60.928778790441534,,,
191.09908741104832,-20.83492900160128,0.85,BAO_QSO_SGC,14.356338751216636,60.98523507987748,,,
188.31406925965817,-32.04539467847193,0.85,BAO_QSO_SGC,14.328324667240755,60.83834840716153,,,
186.81210467218563,-24.508947608249393,0.85,BAO_QSO_SGC,14.402936135881998,60.84577156175063,,,
198.0717725336467,-26.08280931184106,0.85,BAO_QSO_SGC,14.339126346234863,60.81773835710142,,,
193.76559438551644,-21.492164883300056,0.85,BAO_QSO_SGC,14.362714606789806,60.84467813375487,,,
195.58436536005703,-20.17343648039125,0.85,BAO_QSO_SGC,14.396408984468057,60.857325779876646,,,
189.69590735253095,-34.534456581171696,0.85,BAO_QSO_SGC,14.344920249731306,60.79340508424203,,,
197.63943347262733,-12.648012121619631,0.85,BAO_QSO_SGC,14.309207004808014,60.80491080749584,,,
178.94015343005788,-39.407352085060715,0.85,BAO_QSO_SGC,14.399876704710579,60.905127091020255,,,
198.56232793980217,-29.59189155853414,0.85,BAO_QSO_SGC,14.368864727166747,60.879097229837775,,,
179.74766521253758,-11.587711112820305,0.85,BAO_QSO_SGC,14.357500277674854,60.940929790241285,,,
194.5816385316072,-22.778269443989725,0.85,BAO_QSO_SGC,14.308732476880925,60.8096776974568,,,
189.25597929527325,-15.66132487864122,0.85,BAO_QSO_SGC,14.340599727444573,60.89833289489469,,,
193.60080729768276,-28.297375541981108,0.85,BAO_QSO_SGC,14.407863060039677,60.83770500029801,,,
198.4263618049937,-28.908981801888437,0.85,BAO_QSO_SGC,14.336692933764146,60.90920946804103,,,
187.21146446635024,-22.643220477118955,0.85,BAO_QSO_SGC,14.359116611221681,60.78023653847922,,,
182.0272985826476,-34.17570054540014,0.85,BAO_QSO_SGC,14.352773270213618,60.97561502093181,,,
186.23838885222364,-28.649774950649483,0.85,BAO_QSO_SGC,14.399475901312897,60.87951108155408,,,
188.5146689152102,-22.26448244290825,0.85,BAO_QSO_SGC,14.334003655662912,60.99591841263741,,,
187.14645234690735,-28.521852003543305,0.85,BAO_QSO_SGC,14.346966995882351,60.92324078570378,,,
182.37516502831144,-21.227898749256333,0.85,BAO_QSO_SGC,14.409744934670073,60.954298618917896,,,
189.91807232892583,-29.50570246185388,0.85,BAO_QSO_SGC,14.316386480286926,60.95052713517051,,,
190.97723974420904,-20.91486926921074,0.85,BAO_QSO_SGC,14.367929331378772,60.91571334735416,,,
184.03427187613377,-18.141751423882095,0.85,BAO_QSO_SGC,14.386640491293399,60.90078336010276,,,
196.96903179564407,-33.550781522394445,0.85,BAO_QSO_SGC,14.401488016298847,60.86640245428886,,,
15.2455560036534,16.92018797045822,1.1,BAO_HIZ_NGC,16.874152515353817,72.66667582412718,,,
0.010026910700418,27.432796364093285,1.1,BAO_HIZ_NGC,16.83168941061237,72.37084770491018,,,
1.6391382426423569,18.457893327287415,1.1,BAO_HIZ_NGC,16.892716463270176,72.42503260531217,,,
11.128353983511516,22.03458551800735,1.1,BAO_HIZ_NGC,16.858771160009017,72.37033183125492,,,
7.1164682745835846,19.936920559810257,1.1,BAO_HIZ_NGC,16.860059934205836,72.50111845627947,,,
5.598934724944113,17.225011634667048,1.1,BAO_HIZ_NGC,16.864052690896916,72.39109223596279,,,
7.297555538824628,18.90290416370849,1.1,BAO_HIZ_NGC,16.876825746967494,72.48629310919682,,,
13.417972609668537,17.76405678740306,1.1,BAO_HIZ_NGC,16.88791797371485,72.57497112513563,,,
2.601962244273458,17.450357200853674,1.1,BAO_HIZ_NGC,16.87243607701672,72.55336943431246,,,
16.881408709643473,20.17576004448057,1.1,BAO_HIZ_NGC,16.891090134854167,72.46888335602337,,,
6.230392811125747,20.780827522840447,1.1,BAO_HIZ_NGC,16.888331137750818,72.46357807627373,,,
10.991636726465604,17.81332568952101,1.1,BAO_HIZ_NGC,16.905242244891582,72.49517403437855,,,
16.84721320180641,11.366107247161906,1.1,BAO_HIZ_NGC,16.905437947353942,72.5465571623999,,,
6.704988496717856,19.58466208648467,1.1,BAO_HIZ_NGC,16.844939720500886,72.5076068940574,,,
15.24257005381935,17.04839700503212,1.1,BAO_HIZ_NGC,16.892501383951323,72.5354577964652,,,
11.707302544469815,18.628735578591684,1.1,BAO_HIZ_NGC,16.862800944586226,72.55713704802935,,,
5.167642959403856,30.367166447702132,1.1,BAO_HIZ_NGC,16.921599255212996,72.45407158608481,,,
13.376331870252152,17.703357000755872,1.1,BAO_HIZ_NGC,16.83866760080033,72.53335421265801,,,
14.924297906815852,16.22918512983273,1.1,BAO_HIZ_NGC,16.929524534826932,72.54150591687669,,,
13.72990347355776,23.775989560445417,1.1,BAO_HIZ_NGC,16.91074892580818,72.48119950460844,,,
25.347874131383453,24.9829522057794,1.1,BAO_HIZ_NGC,16.89846629870946,72.56709092438435,,,
19.762892100668513,21.74175814639898,1.1,BAO_HIZ_NGC,16.936654313749195,72.49985524764246,,,
11.88144562599043,20.69067543387446,1.1,BAO_HIZ_NGC,16.93015247601225,72.52071653575207,,,
4.038676791747301,25.927566515622996,1.1,BAO_HIZ_NGC,16.868822625046743,72.50093294006771,,,
3.0389414810786057,19.34977085155103,1.1,BAO_HIZ_NGC,16.93404042550224,72.52823511569393,,,
7.325815005688604,17.67395507320875,1.1,BAO_HIZ_NGC,16.901050646564162,72.46825591456519,,,
0.7470123158775728,27.15271779917082,1.1,BAO_HIZ_NGC,16.798849669442692,72.4435876737398,,,
3.5972487733525913,9.202494915621308,1.1,BAO_HIZ_NGC,16.835784046133075,72.4893931010257,,,
6.115543323395437,15.260718883828732,1.1,BAO_HIZ_NGC,16.88630810273484,72.46503440813163,,,
