system,candidate_id,active_count,active_couplings,active_values_json,full_column_rank,matrix_rank,constraint_count,maximum_constraint_residual,L1_exponent_norm,L2_exponent_norm,maximum_absolute_exponent,minimum_singular_value,condition_number,maximum_active_endpoint_change_factor,h_exponent,G_exponent,m_p_exponent,m_e_exponent,alpha_exponent,atomic_Q_exponent,spectroscopic_redshift_exponent,M_Ch_exponent,source_luminosity_exponent,supernova_composite_s,opacity_exponent,diffusion_time_exponent,duration_b_predicted,me_over_mp_exponent,proton_gravity_coupling_exponent,proton_gravity_coupling_delta_exponent,alpha_endpoint_ratio,me_over_mp_endpoint_ratio,proton_gravity_endpoint_ratio_relative_to_baseline,maximum_dimensionless_endpoint_change_factor,dimensionless_drift_warning,time_dilation_evaluated,duration_tension_sigma,time_dilation_gate_pass,supernova_reference_delta_BIC_vs_flat_LCDM,supernova_gate_pass,action_level_model_supplied,promotion_gate_pass
diffusion_control,diffusion_control:delta_m_p+delta_m_e+delta_duration_extra,3,delta_m_p;delta_m_e;delta_duration_extra,"{""delta_duration_extra"": 0.4344073516715123, ""delta_m_e"": -0.9999999999999987, ""delta_m_p"": 1.7876049011143404}",True,3,3,1.3322676295501878e-15,3.2220122527858512,2.0938579296777196,1.7876049011143404,0.4449033829176286,5.052060979868453,8.278817603723311,0.0,0.0,0.7876049011143404,-1.9999999999999987,0.0,1.3322676295501878e-15,0.9999999999999987,-0.0752098022286809,-0.0752098022286809,0.03760490111434045,1.2123950988856569,-0.431407351671512,1.0030000000000003,-2.787604901114339,0.5752098022286809,3.575209802228681,1.0,0.03702653862014976,68.53882091571899,68.53882091571899,True,True,3.972054645195637e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_p+sigma_spectral+delta_duration_extra,3,delta_m_p;sigma_spectral;delta_duration_extra,"{""delta_duration_extra"": 1.4344073516715117, ""delta_m_p"": 1.7876049011143411, ""sigma_spectral"": 0.9999999999999993}",True,3,3,6.661338147750939e-16,4.222012252785852,2.5006110719216794,1.7876049011143411,0.49999999999999994,3.999999999999999,8.278817603723317,0.0,0.0,0.7876049011143411,-1.0,0.0,1.0,0.9999999999999993,-0.07520980222868223,-0.07520980222868223,0.037604901114341116,-0.7876049011143411,-1.4314073516715116,1.0030000000000001,-1.7876049011143411,0.5752098022286822,3.5752098022286822,1.0,0.12079019587896946,68.53882091571909,68.53882091571909,True,True,1.9860273225978185e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_alpha+tau_photon_distance+delta_duration_extra,3,delta_alpha;tau_photon_distance;delta_duration_extra,"{""delta_alpha"": -0.4999999999999999, ""delta_duration_extra"": -0.7470000000000001, ""tau_photon_distance"": 1.7876049011143413}",True,3,3,2.220446049250313e-16,3.0346049011143412,2.000884874871119,1.7876049011143413,0.8740320488976422,2.618033988749895,8.27881760372332,0.0,0.0,-1.0,-1.0,-0.4999999999999999,2.220446049250313e-16,0.9999999999999998,3.5,3.5,0.03760490111434134,2.220446049250313e-16,0.75,1.003,0.0,-3.0,0.0,0.5536568971244162,1.0,1.0,1.8061727492130975,True,True,0.0,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_e+delta_alpha+tau_photon_distance,3,delta_m_e;delta_alpha;tau_photon_distance,"{""delta_alpha"": -0.7490000000000004, ""delta_m_e"": 0.49800000000000005, ""tau_photon_distance"": 1.7876049011143413}",True,3,3,8.881784197001252e-16,3.034604901114342,2.001133749275149,1.7876049011143413,1.0,2.3027756377319943,8.27881760372332,0.0,0.0,-1.0,-0.502,-0.7490000000000004,-8.881784197001252e-16,1.0000000000000009,3.5,3.5,0.03760490111434134,-1.4940000000000007,0.0029999999999996696,1.0029999999999997,0.498,-3.0,0.0,0.4124531172423658,1.8019064854068658,1.0,2.4245179832460324,True,True,1.9860273225978185e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_p+delta_m_e+delta_alpha,3,delta_m_p;delta_m_e;delta_alpha,"{""delta_alpha"": 0.1448024505571709, ""delta_m_e"": -1.2896049011143407, ""delta_m_p"": 1.7876049011143413}",True,3,3,1.1102230246251565e-15,3.222012252785853,2.208977101093061,1.7876049011143413,0.6193028137085577,3.910976016621775,8.27881760372332,0.0,0.0,0.7876049011143413,-2.2896049011143407,0.1448024505571709,1.1102230246251565e-15,0.9999999999999989,-0.07520980222868268,-0.07520980222868268,0.03760490111434134,2.081209802228682,0.0029999999999996696,1.0029999999999997,-3.077209802228682,0.5752098022286827,3.5752098022286827,1.1867486531258338,0.026290304696409018,68.53882091571913,68.53882091571913,True,True,1.9860273225978185e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:sigma_spectral+tau_photon_distance+delta_duration_extra,3,sigma_spectral;tau_photon_distance;delta_duration_extra,"{""delta_duration_extra"": -1.247, ""sigma_spectral"": 1.0, ""tau_photon_distance"": 1.7876049011143413}",True,3,3,0.0,4.034604901114341,2.398028415696531,1.7876049011143413,1.0,1.0,8.27881760372332,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,3.5,3.5,0.03760490111434134,1.0,1.25,1.003,0.0,-3.0,0.0,1.0,1.0,1.0,1.0,False,True,0.0,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_alpha+sigma_spectral+tau_photon_distance,3,delta_alpha;sigma_spectral;tau_photon_distance,"{""delta_alpha"": -1.2469999999999999, ""sigma_spectral"": -1.4940000000000002, ""tau_photon_distance"": 1.7876049011143413}",True,3,3,4.440892098500626e-16,4.528604901114342,2.6424564863944333,1.7876049011143413,0.414213562373095,5.828427124746192,8.27881760372332,0.0,0.0,-1.0,-1.0,-1.2469999999999999,-1.4939999999999998,0.9999999999999996,3.5,3.5,0.03760490111434134,-1.4939999999999998,0.0030000000000001137,1.0030000000000001,0.0,-3.0,0.0,0.22889818122233752,1.0,1.0,4.368754677996598,True,True,1.9860273225978185e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_p+delta_m_e+sigma_spectral,3,delta_m_p;delta_m_e;sigma_spectral,"{""delta_m_e"": -1.434407351671513, ""delta_m_p"": 1.787604901114342, ""sigma_spectral"": -0.43440735167151423}",True,3,3,1.2212453270876722e-15,3.656419604457369,2.332759198932363,1.787604901114342,0.36024028496439137,5.788289282282541,8.278817603723326,0.0,0.0,0.787604901114342,-2.434407351671513,0.0,-0.434407351671513,0.9999999999999988,-0.07520980222868401,-0.07520980222868401,0.037604901114342004,2.081209802228684,0.0029999999999998916,1.003,-3.222012252785855,0.575209802228684,3.575209802228684,1.0,0.022153220589011563,68.53882091571924,68.53882091571924,True,True,0.0,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_p+sigma_spectral+eta_Ni_luminosity,3,delta_m_p;sigma_spectral;eta_Ni_luminosity,"{""delta_m_p"": 0.8313333333333329, ""eta_Ni_luminosity"": -1.9125431355620162, ""sigma_spectral"": 0.9999999999999994}",True,3,3,6.661338147750939e-16,3.7438764688953485,2.3127767632213225,1.9125431355620162,0.41092720756334716,4.4415184401122545,9.596799425614623,0.0,0.0,-0.16866666666666708,-1.0,0.0,1.0,0.9999999999999996,1.8373333333333342,-0.07520980222868201,0.037604901114341005,0.16866666666666708,0.0030000000000005578,1.0030000000000006,-0.8313333333333329,-1.3373333333333342,1.6626666666666658,1.0,0.3741923414336832,7.141841553214449,7.141841553214449,True,True,5.958081967793455e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_p+delta_alpha+delta_duration_extra,3,delta_m_p;delta_alpha;delta_duration_extra,"{""delta_alpha"": -0.4999999999999989, ""delta_duration_extra"": 1.934407351671512, ""delta_m_p"": 1.7876049011143418}",True,3,3,2.220446049250313e-15,4.222012252785852,2.680944438941025,1.934407351671512,0.48705229806686406,5.178955077638261,9.848137397996299,0.0,0.0,0.7876049011143418,-1.0,-0.4999999999999989,2.220446049250313e-15,0.9999999999999978,-0.07520980222868356,-0.07520980222868356,0.03760490111434178,-1.7876049011143396,-1.9314073516715116,1.0030000000000003,-1.7876049011143418,0.5752098022286836,3.5752098022286836,0.5536568971244169,0.12079019587896936,68.5388209157192,68.5388209157192,True,True,3.972054645195637e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_h+delta_m_p+tau_photon_distance,3,delta_h;delta_m_p;tau_photon_distance,"{""delta_h"": 0.9999999999999996, ""delta_m_p"": 1.9980000000000007, ""tau_photon_distance"": 0.5396049011143418}",True,3,3,1.5543122344752192e-15,3.5376049011143422,2.2985163582856267,1.9980000000000007,0.554437156765222,4.9739582173117975,10.617202606188167,0.9999999999999996,0.0,0.9980000000000007,-1.0,0.0,4.440892098500626e-16,0.9999999999999996,1.0039999999999978,1.0039999999999978,0.03760490111434289,1.0019999999999984,0.0029999999999981153,1.0029999999999981,-1.9980000000000007,-0.003999999999998227,2.9960000000000018,1.0,0.09418676812451111,34.554263357564665,34.554263357564665,True,True,1.5888218580782548e-13,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_h+delta_m_p+eta_Ni_luminosity,3,delta_h;delta_m_p;eta_Ni_luminosity,"{""delta_h"": 0.9999999999999993, ""delta_m_p"": 1.9980000000000007, ""eta_Ni_luminosity"": -1.079209802228684}",True,3,3,1.7763568394002505e-15,4.077209802228684,2.4812693923124263,1.9980000000000007,0.36900947161448966,7.388341905598898,10.617202606188167,0.9999999999999993,0.0,0.9980000000000007,-1.0,0.0,6.661338147750939e-16,0.9999999999999993,1.0039999999999978,-0.07520980222868623,0.037604901114343114,1.001999999999998,0.0029999999999978932,1.002999999999998,-1.9980000000000007,-0.003999999999998005,2.996000000000002,1.0,0.09418676812451111,34.55426335756468,34.55426335756468,True,True,1.7874245903380366e-13,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_G+delta_alpha+eta_Ni_luminosity,3,delta_G;delta_alpha;eta_Ni_luminosity,"{""delta_G"": 0.9960000000000007, ""delta_alpha"": -0.49999999999999956, ""eta_Ni_luminosity"": -2.081209802228681}",True,3,3,8.881784197001252e-16,3.5772098022286816,2.360815588073907,2.081209802228681,0.31010484006379785,7.311699017638168,11.714935012723886,0.0,0.9960000000000007,-1.0,-1.0,-0.49999999999999956,8.881784197001252e-16,0.9999999999999991,2.005999999999999,-0.07520980222868223,0.037604901114341116,8.881784197001252e-16,0.0029999999999998916,1.003,0.0,-2.0039999999999996,0.9960000000000007,0.5536568971244165,1.0,3.2468669821513263,3.2468669821513263,True,True,0.0,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_h+delta_m_p+delta_m_e,3,delta_h;delta_m_p;delta_m_e,"{""delta_h"": -1.158419604457365, ""delta_m_e"": -2.158419604457366, ""delta_m_p"": 0.9187901977713184}",True,3,3,8.881784197001252e-16,4.23562940668605,2.6162734177485554,2.158419604457366,0.12210965730154051,24.27528374164015,12.834783611137851,-1.158419604457365,0.0,-0.08120980222868157,-3.158419604457366,0.0,-8.881784197001252e-16,1.0000000000000009,-0.07520980222868423,-0.07520980222868423,0.037604901114342115,2.0812098022286833,0.0029999999999996696,1.0029999999999997,-3.0772098022286842,-0.003999999999998227,2.9960000000000018,1.0,0.02629030469640895,34.554263357564665,38.03683569086182,True,True,1.9860273225978185e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_h+delta_G+delta_m_p,3,delta_h;delta_G;delta_m_p,"{""delta_G"": 2.1584196044573662, ""delta_h"": 0.9999999999999988, ""delta_m_p"": 0.9187901977713164}",True,3,3,1.5543122344752192e-15,4.077209802228682,2.5500883546313733,2.1584196044573662,0.16401748257533796,17.61451261810364,12.834783611137857,0.9999999999999988,2.1584196044573662,-0.08120980222868357,-1.0,0.0,1.2212453270876722e-15,0.9999999999999988,-0.07520980222868423,-0.07520980222868423,0.037604901114342115,2.081209802228681,0.0029999999999983373,1.0029999999999983,-0.9187901977713164,-0.0039999999999996705,2.9960000000000004,1.0,0.3374303718492908,34.55426335756461,34.55426335756461,True,True,1.3902191258184728e-13,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_e+tau_photon_distance+delta_duration_extra,3,delta_m_e;tau_photon_distance;delta_duration_extra,"{""delta_duration_extra"": -2.2470000000000008, ""delta_m_e"": -1.0000000000000002, ""tau_photon_distance"": 1.7876049011143413}",True,3,3,4.440892098500626e-16,5.034604901114342,3.0404835606343963,2.2470000000000008,0.6180339887498947,2.618033988749896,14.252013635841191,0.0,0.0,-1.0,-2.0,0.0,0.0,1.0,3.5,3.5,0.03760490111434134,3.0,2.25,1.0029999999999992,-1.0,-3.0,0.0,1.0,0.3065359597334364,1.0,3.2622599999999995,True,True,5.958081967793455e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_m_e+sigma_spectral+tau_photon_distance,3,delta_m_e;sigma_spectral;tau_photon_distance,"{""delta_m_e"": 1.247, ""sigma_spectral"": 2.2470000000000008, ""tau_photon_distance"": 1.7876049011143411}",True,3,3,6.661338147750939e-16,5.281604901114342,3.1304231794580133,2.2470000000000008,0.6180339887498948,2.6180339887498953,14.252013635841193,0.0,0.0,-1.0,0.2470000000000001,0.0,2.247,1.0000000000000009,3.5,3.5,0.037604901114341116,-1.4940000000000002,0.0029999999999998916,1.003,1.247,-3.0,0.0,1.0,4.3687546779965984,1.0,4.3687546779965984,True,True,0.0,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_G+delta_alpha+sigma_spectral,3,delta_G;delta_alpha;sigma_spectral,"{""delta_G"": 2.3834732014857867, ""delta_alpha"": 0.5406049011143418, ""sigma_spectral"": 2.081209802228682}",True,3,3,1.9984014443252818e-15,5.00528790482881,3.2100829276207965,2.3834732014857867,0.29224090097231675,8.331780568932516,16.747799485205388,0.0,2.3834732014857867,-1.0,-1.0,0.5406049011143418,2.081209802228684,0.9999999999999982,-0.07520980222868001,-0.07520980222868001,0.037604901114340006,2.081209802228684,0.00300000000000189,1.003000000000002,0.0,-0.6165267985142133,2.3834732014857867,1.8950062921637392,1.0,16.747799485205388,16.747799485205388,True,True,1.7874245903380366e-13,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_G+delta_m_e+sigma_spectral,3,delta_G;delta_m_e;sigma_spectral,"{""delta_G"": 2.3834732014857876, ""delta_m_e"": -0.5406049011143417, ""sigma_spectral"": 0.45939509888565866}",True,3,3,1.1102230246251565e-15,3.3834732014857876,2.486813627554329,2.3834732014857876,0.4262416144532565,3.9684592214335668,16.747799485205405,0.0,2.3834732014857876,-1.0,-1.5406049011143417,0.0,0.4593950988856583,1.0000000000000002,-0.07520980222868134,-0.07520980222868134,0.03760490111434067,2.0812098022286833,0.003000000000001002,1.003000000000001,-0.5406049011143417,-0.6165267985142124,2.3834732014857876,1.0,0.5277027333023728,16.747799485205405,16.747799485205405,True,True,9.930136612989092e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_G+delta_m_e+delta_duration_extra,3,delta_G;delta_m_e;delta_duration_extra,"{""delta_G"": 2.383473201485788, ""delta_duration_extra"": -0.45939509888565777, ""delta_m_e"": -0.9999999999999997}",True,3,3,1.1102230246251565e-15,3.8428683003714452,2.625259674600034,2.383473201485788,0.4943636420861206,3.5900726527478666,16.747799485205412,0.0,2.383473201485788,-1.0,-1.9999999999999996,0.0,4.440892098500626e-16,0.9999999999999996,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,2.999999999999999,0.46239509888565866,1.003000000000001,-0.9999999999999996,-0.616526798514212,2.383473201485788,1.0,0.30653595973343656,16.747799485205412,16.747799485205412,True,True,9.930136612989092e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_G+sigma_spectral+delta_duration_extra,3,delta_G;sigma_spectral;delta_duration_extra,"{""delta_G"": 2.383473201485788, ""delta_duration_extra"": 0.5406049011143419, ""sigma_spectral"": 0.9999999999999993}",True,3,3,1.1102230246251565e-15,3.9240781026001295,2.6406813820129376,2.383473201485788,0.5566869307119411,2.420132881566025,16.747799485205412,0.0,2.383473201485788,-1.0,-1.0,0.0,1.0,0.9999999999999993,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,1.0,-0.5376049011143409,1.003000000000001,0.0,-0.616526798514212,2.383473201485788,1.0,1.0,16.747799485205412,16.747799485205412,True,True,9.930136612989092e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_G+delta_alpha+delta_duration_extra,3,delta_G;delta_alpha;delta_duration_extra,"{""delta_G"": 2.383473201485788, ""delta_alpha"": -0.49999999999999956, ""delta_duration_extra"": 1.040604901114341}",True,3,3,8.881784197001252e-16,3.9240781026001286,2.6483585600186577,2.383473201485788,0.5439501697388109,4.283211876920506,16.747799485205412,0.0,2.383473201485788,-1.0,-1.0,-0.49999999999999956,8.881784197001252e-16,0.9999999999999991,-0.07520980222868179,-0.07520980222868179,0.037604901114340894,8.881784197001252e-16,-1.0376049011143404,1.0030000000000006,0.0,-0.616526798514212,2.383473201485788,0.5536568971244165,1.0,16.747799485205412,16.747799485205412,True,True,5.958081967793455e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_G+delta_m_e+delta_alpha,3,delta_G;delta_m_e;delta_alpha,"{""delta_G"": 2.3834732014857885, ""delta_alpha"": -0.1531316996285526, ""delta_m_e"": -0.6937366007428942}",True,3,3,5.551115123125783e-16,3.230341501857235,2.4870995739701196,2.3834732014857885,0.6323336575946016,3.6631385893194586,16.747799485205423,0.0,2.3834732014857885,-1.0,-1.6937366007428942,-0.1531316996285526,4.440892098500626e-16,0.9999999999999996,-0.07520980222868268,-0.07520980222868268,0.03760490111434134,2.0812098022286833,0.0030000000000003357,1.0030000000000003,-0.6937366007428942,-0.6165267985142115,2.3834732014857885,0.8343802744870725,0.4403047514604123,16.747799485205423,16.747799485205423,True,True,3.972054645195637e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_h+sigma_spectral+eta_Ni_luminosity,3,delta_h;sigma_spectral;eta_Ni_luminosity,"{""delta_h"": -0.7125714285714283, ""eta_Ni_luminosity"": -2.5063526593715393, ""sigma_spectral"": 1.712571428571429}",True,3,3,8.881784197001252e-16,4.9314955165143965,3.118086366974831,2.5063526593715393,0.45333208177570955,4.888354829820271,19.366834274831184,-0.7125714285714283,0.0,-1.0,-1.0,0.0,1.7125714285714282,1.0000000000000009,2.4311428571428575,-0.07520980222868179,0.037604901114340894,-0.4251428571428566,0.0030000000000005578,1.0030000000000006,0.0,-2.287428571428572,0.7125714285714283,1.0,1.0,2.3223018159946536,2.3223018159946536,True,True,5.958081967793455e-14,True,83.76092105304724,False,False,False
diffusion_control,diffusion_control:delta_h+delta_m_p+delta_duration_extra,3,delta_h;delta_m_p;delta_duration_extra,"{""delta_duration_extra"": 0.8094073516715119, ""delta_h"": 0.9999999999999981, ""delta_m_p"": 2.5376049011143404}",True,3,3,2.220446049250313e-15,4.34701225278585,2.8450973436948352,2.5376049011143404,0.4941081038053298,5.769514136559126,20.095889903862613,0.9999999999999981,0.0,1.5376049011143404,-1.0,0.0,1.887379141862766e-15,0.9999999999999981,-0.07520980222868356,-0.07520980222868356,0.03760490111434178,0.462395098885656,-0.8064073516715138,1.0029999999999981,-2.5376049011143404,1.0752098022286827,4.075209802228683,1.0,0.04976141911524858,123.79295060116858,123.79295060116858,True,True,1.5888218580782548e-13,True,83.76092105304724,False,False,False
